Fuel Type Code,Station Name,Street Address,City,State,ZIP,Status Code,Groups With Access Code,Level1_Chargers,Level2_Chargers,DC_Fast_Chargers,EV_Network,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Connector_Types,Country,Total_Chargers,Total_Chargers_in_State
ELEC,New York State Energy Research Development Authority - Headquarters,17 Columbia Cir,Albany,NY,12203,E,Private,1.0,7.0,0.0,Non-Networked,42.702424,-73.857693,3/7/2022,35562,2023-02-15 22:45:41 UTC,J1772 NEMA520,US,8.0,11452.0
ELEC,Saratoga Technology & Energy Park,10 Hermes Rd,Malta,NY,12020,E,Private,2.0,0.0,0.0,Non-Networked,42.969823,-73.773021,6/14/2022,35563,2023-02-15 22:45:41 UTC,NEMA520,US,2.0,11452.0
ELEC,Avista Corp,1411 E Mission Ave,Spokane,WA,99252,E,Public,1.0,2.0,0.0,Non-Networked,47.673347,-117.388933,6/12/2023,35620,2024-01-31 22:07:01 UTC,J1772 NEMA520,US,3.0,5842.0
ELEC,Steam Plant Parking,130 S Post St,Spokane,WA,99201,E,Public,0.0,6.0,0.0,Non-Networked,47.65579218,-117.4236637,4/6/2023,35621,2024-01-31 22:07:01 UTC,J1772,US,6.0,5842.0
ELEC,Kum & Go #4110,2110 Guthrie Ave,Des Moines,IA,50317,E,Public,0.0,1.0,0.0,Non-Networked,41.615759,-93.57875,3/8/2023,35840,2024-01-31 22:07:01 UTC,J1772,US,1.0,829.0
ELEC,Kum & Go #570,5800 Northglenn Dr,Johnston,IA,50131,E,Public,0.0,1.0,0.0,Non-Networked,41.682385,-93.698315,3/8/2023,35841,2024-01-31 22:07:01 UTC,J1772,US,1.0,829.0
ELEC,Element Hotels - Ewing,1000 Sam Weinroth Rd,Ewing,NJ,8628,E,Public,0.0,2.0,0.0,Non-Networked,40.286518,-74.807516,12/13/2022,36368,2023-02-14 15:54:11 UTC,J1772,US,2.0,3671.0
ELEC,Lane Community College,4000 E 30th Ave,Eugene,OR,97405,E,Public,10.0,10.0,0.0,Non-Networked,44.009797,-123.033213,9/14/2023,36371,2024-01-31 22:07:01 UTC,J1772 NEMA520,US,20.0,3153.0
ELEC,BROOKFIELD PROP 300 CLAY STAT1,300 Clay St,Houston,TX,77002,E,Public,0.0,2.0,0.0,Chargepoint Network,29.756604,-95.372854,2/8/2024,36378,2024-02-08 00:38:26 UTC,J1772,US,2.0,8804.0
ELEC,Hudson Valley Community College - TEC-SMART Building,345 Hermes Rd,Malta,NY,12020,E,Public,1.0,0.0,0.0,Non-Networked,42.97167,-73.774182,3/8/2023,36532,2024-01-31 22:07:01 UTC,NEMA520,US,1.0,11452.0
ELEC,City of Spartanburg - Municipal Parking Garage,100 Dunbar St,Spartanburg,SC,29306,E,Public,0.0,2.0,0.0,Non-Networked,34.950136,-81.93279,6/12/2023,36709,2024-01-31 22:07:01 UTC,J1772,US,2.0,1338.0
ELEC,City of Spartanburg - Municipal Parking Garage,130 E Saint John St,Spartanburg,SC,29306,E,Public,0.0,2.0,0.0,Non-Networked,34.951926,-81.931714,6/12/2023,36710,2024-01-31 22:07:01 UTC,J1772,US,2.0,1338.0
ELEC,City of Union Town Hall,101 Sharpe Ave,Union,SC,29379,E,Public,0.0,2.0,0.0,Non-Networked,34.715982,-81.624616,6/14/2022,36711,2023-02-14 15:54:11 UTC,J1772,US,2.0,1338.0
ELEC,Propark America - Omni Hotel Chapel Square Garage,155 Temple St,New Haven,CT,6510,E,Public,0.0,2.0,0.0,Non-Networked,41.305794,-72.927405,5/3/2023,36924,2024-01-31 22:07:01 UTC,J1772 TESLA,US,2.0,2514.0
ELEC,New London Parking Authority - Water Street Public Parking Garage,161 Water St,New London,CT,6320,E,Public,2.0,4.0,0.0,Non-Networked,41.355486,-72.093784,8/10/2022,36928,2023-02-14 15:54:11 UTC,J1772 NEMA520,US,6.0,2514.0
ELEC,Town of Westport - Westport Metro North,1 Railroad Pl,Westport,CT,6880,E,Public,1.0,1.0,0.0,Non-Networked,41.119291,-73.369266,5/6/2021,36931,2022-02-10 19:42:29 UTC,J1772 NEMA520,US,2.0,2514.0
ELEC,Park 'N Fly - Bradley International Airport,1186 South St,Suffield,CT,6078,E,Public,0.0,2.0,0.0,Non-Networked,41.951328,-72.663078,6/14/2022,36932,2023-02-14 15:54:11 UTC,J1772,US,2.0,2514.0
ELEC,MGE GREENWAY STAT,1611 Aspen Commons,Middleton,WI,53562,E,Public,0.0,2.0,0.0,Chargepoint Network,43.091229,-89.52884,2/8/2024,36951,2024-02-08 00:16:43 UTC,J1772,US,2.0,1423.0
ELEC,Baker Electric Building,7100 Euclid Ave,Cleveland,OH,44103,E,Public,0.0,1.0,0.0,Non-Networked,41.503373,-81.639054,7/12/2022,37097,2023-02-14 15:54:11 UTC,J1772,US,1.0,3603.0
ELEC,McDonald's,116 5th Ave,Huntington,WV,25703,E,Public,0.0,2.0,0.0,Non-Networked,38.417603,-82.456866,9/14/2023,37104,2024-01-31 22:07:01 UTC,J1772,US,2.0,439.0
ELEC,OUC OUC OCCC 03,9899 International Drive,Orlando,FL,32819,E,Public,0.0,2.0,0.0,Chargepoint Network,28.429015,-81.458938,2/8/2024,37154,2024-02-08 00:29:13 UTC,J1772,US,2.0,9671.0
ELEC,Agilix Solutions,2023 Westport Center Dr,St. Louis,MO,63146,E,Public,0.0,1.0,0.0,Non-Networked,38.694036,-90.4218,8/10/2023,37166,2024-01-31 22:07:01 UTC,J1772,US,1.0,2649.0
ELEC,HILLSBORO OR MAIN ST 1,150 E Main St,Hillsboro,OR,97123,E,Public,0.0,2.0,0.0,Chargepoint Network,45.522609,-122.988535,2/8/2024,37170,2024-02-08 00:28:34 UTC,J1772,US,2.0,3153.0
ELEC,HILLSBORO OR ITF EV-8,253 SE 8th Ave,Hillsboro,OR,97123,E,Public,0.0,2.0,0.0,Chargepoint Network,45.520533,-122.978089,2/8/2024,37171,2024-02-08 00:57:19 UTC,J1772,US,2.0,3153.0
ELEC,BELLEVUE BELLEVUE CH 1,450 110th Ave NE,Bellevue,WA,98004,E,Public,0.0,2.0,0.0,Chargepoint Network,47.614744,-122.193162,2/8/2024,37181,2024-02-08 00:33:13 UTC,J1772,US,2.0,5842.0
ELEC,Oregon Museum of Science and Industry (OMSI) - North Parking Lot,1945 SE Water Ave,Portland,OR,97214,E,Public,0.0,1.0,0.0,Non-Networked,45.509326,-122.666392,7/11/2023,37651,2024-01-31 22:07:01 UTC,J1772,US,1.0,3153.0
ELEC,Liberty Park,520 E,Salt Lake City,UT,84119,E,Public,0.0,4.0,0.0,Non-Networked,40.74686,-111.876,12/9/2021,37655,2022-02-10 19:42:29 UTC,J1772,US,4.0,2152.0
ELEC,The Hartford Financial Services Group - Lot 4,1 Hartford Plaza,Hartford,CT,6105,E,Private,0.0,2.0,0.0,Non-Networked,41.770428,-72.687141,7/12/2022,37679,2023-02-15 22:45:41 UTC,J1772,US,2.0,2514.0
ELEC,The Hartford Financial Services Group,1 Griffin Rd N,Windsor,CT,6095,E,Private,0.0,3.0,0.0,Non-Networked,41.879631,-72.729919,7/12/2022,37681,2023-02-15 22:45:41 UTC,J1772,US,3.0,2514.0
ELEC,JCCC MTC,12345 College Blvd,Overland Park,KS,66210,E,Public,0.0,2.0,0.0,Chargepoint Network,38.92591,-94.72819,2/8/2024,37683,2024-02-08 00:47:16 UTC,J1772,US,2.0,1160.0
ELEC,City of Delray Beach - Banker's Row Parking Lot,200 NE 1st Ave,Delray Beach,FL,33444,E,Public,0.0,3.0,0.0,Non-Networked,26.465314,-80.07219,1/10/2023,37835,2023-02-14 15:54:11 UTC,J1772,US,3.0,9671.0
ELEC,KING COUNTY DES ISSAQUAH P&R 2,1755 Highlands Dr NE,Issaquah,WA,98027,E,Public,0.0,2.0,0.0,Chargepoint Network,47.545324,-122.0195,2/8/2024,38082,2024-02-08 00:56:37 UTC,J1772,US,2.0,5842.0
ELEC,King County - King County Van Distribution Center,18655 NE Union Hill Rd,Redmond,WA,98052,E,Private,0.0,3.0,0.0,Non-Networked,47.675897,-122.091237,7/11/2023,38083,2024-01-31 22:07:01 UTC,J1772,US,3.0,5842.0
ELEC,Eversource,56 Prospect St,Hartford,CT,6106,E,Private,0.0,2.0,0.0,Non-Networked,41.765253,-72.671569,7/12/2022,38096,2023-02-15 22:45:41 UTC,J1772,US,2.0,2514.0
ELEC,SEAPORT GARAGE EAST GARAGE2 P1,1 Seaport Ln,Boston,MA,2210,E,Public,0.0,2.0,0.0,Chargepoint Network,42.349249,-71.041557,2/8/2024,38254,2024-02-08 00:31:29 UTC,J1772,US,2.0,7357.0
ELEC,City of Columbia - Cannon Garage,1100 Taylor St,Columbia,SC,29201,E,Public,0.0,8.0,0.0,Non-Networked,34.00741493,-81.0348006,9/14/2023,38298,2024-01-31 22:07:01 UTC,J1772,US,8.0,1338.0
ELEC,City of Columbia - Washington Street Garage,1100 Washington St,Columbia,SC,29201,E,Public,0.0,2.0,0.0,Non-Networked,34.003323,-81.035693,9/14/2023,38299,2024-01-31 22:07:01 UTC,J1772,US,2.0,1338.0
ELEC,City of Columbia - Arsenal Hill Garage,1812 Lincoln St,Columbia,SC,29201,E,Public,0.0,2.0,0.0,Non-Networked,34.008409,-81.041802,9/14/2023,38300,2024-01-31 22:07:01 UTC,J1772,US,2.0,1338.0
ELEC,City of Columbia - Lincoln Street Garage,820 Washington St,Columbia,SC,29201,E,Public,0.0,2.0,0.0,Non-Networked,34.002255,-81.040219,1/10/2022,38301,2022-02-10 19:42:29 UTC,J1772,US,2.0,1338.0
ELEC,Greenville Zoo,150 Cleveland Park Dr,Greenville,SC,29601,E,Public,0.0,2.0,0.0,Non-Networked,34.84709,-82.387269,6/14/2022,38302,2023-02-14 15:54:11 UTC,J1772,US,2.0,1338.0
ELEC,City of Greenville - Poinsett Garage,25 W McBee Ave,Greenville,SC,29601,E,Public,0.0,4.0,0.0,Non-Networked,34.849724,-82.400667,6/14/2022,38303,2023-02-14 15:54:11 UTC,J1772,US,4.0,1338.0
ELEC,City of Greenville - Spring Street Garage,316 S Spring St,Greenville,SC,29601,E,Public,0.0,2.0,0.0,Non-Networked,34.849889,-82.397797,6/14/2022,38304,2023-02-14 15:54:11 UTC,J1772,US,2.0,1338.0
ELEC,City of Greenville - Church Street Garage,320 N Church St,Greenville,SC,29601,E,Public,0.0,2.0,0.0,Non-Networked,34.852754,-82.393113,6/14/2022,38305,2023-02-14 15:54:11 UTC,J1772,US,2.0,1338.0
ELEC,City of Columbia - Park Street Garage,1007 Park St,Columbia,SC,29201,E,Public,0.0,2.0,0.0,Non-Networked,33.997786,-81.036161,1/10/2022,38306,2022-02-10 19:42:29 UTC,J1772,US,2.0,1338.0
ELEC,City of Greenville - Commons Garage,60 Beattie Pl,Greenville,SC,29601,E,Public,0.0,2.0,0.0,Non-Networked,34.852789,-82.396195,6/14/2022,38307,2023-02-14 15:54:11 UTC,J1772,US,2.0,1338.0
ELEC,City of Greenville - Liberty Square Garage,65 Beattie Pl,Greenville,SC,29601,E,Public,0.0,2.0,0.0,Non-Networked,34.85335,-82.394826,6/14/2022,38308,2023-02-14 15:54:11 UTC,J1772,US,2.0,1338.0
ELEC,City of Greenville - Richardson Garage,66 Richardson St,Greenville,SC,29601,E,Public,0.0,2.0,1.0,Non-Networked,34.852437,-82.399901,6/14/2022,38309,2023-02-14 15:54:11 UTC,CHADEMO J1772 J1772COMBO,US,3.0,1338.0
ELEC,City of Rock Hill - Municipal Garage,121 E Black St,Rock Hill,SC,29730,E,Public,0.0,2.0,0.0,Non-Networked,34.925782,-81.028444,1/10/2022,38310,2022-02-10 19:42:29 UTC,J1772,US,2.0,1338.0
ELEC,City of Rock Hill - Cherry Park Parking Lot,1466 Cherry Rd,Rock Hill,SC,29730,E,Public,0.0,2.0,0.0,Non-Networked,34.954788,-81.013242,1/9/2024,38311,2024-01-31 22:07:01 UTC,J1772,US,2.0,1338.0
ELEC,Timken Sports Complex,725 Rice Ave,Union,SC,29379,E,Public,0.0,2.0,0.0,Non-Networked,34.716556,-81.648482,6/12/2023,38312,2024-01-31 22:07:01 UTC,J1772,US,2.0,1338.0
ELEC,Lockhart Power,420 River St,Lockhart,SC,29364,E,Public,0.0,6.0,0.0,Non-Networked,34.77993955,-81.45735907,12/13/2023,38313,2024-01-31 22:07:01 UTC,J1772,US,6.0,1338.0
ELEC,Beach & Hyde Garage,655 Beach St,San Francisco,CA,94109,E,Public,0.0,5.0,0.0,Non-Networked,37.806798,-122.419488,9/14/2023,38518,2024-01-31 22:07:01 UTC,J1772,US,5.0,49387.0
ELEC,City of Santa Monica - Civic Parking Garage,333 Civic Center Dr,Santa Monica,CA,90401,E,Public,0.0,12.0,2.0,Non-Networked,34.010528,-118.4898,1/10/2023,38521,2023-02-14 15:54:11 UTC,CHADEMO J1772,US,14.0,49387.0
ELEC,Denver International Airport - Canopy Airport Parking,8100 Tower Rd,Commerce City,CO,80022,E,Public,18.0,9.0,1.0,Non-Networked,39.843886,-104.771138,1/9/2024,38522,2024-01-31 22:07:01 UTC,CHADEMO J1772 NEMA515,US,28.0,5422.0
ELEC,Town of Superior - Town Hall,124 E Coal Creek Dr,Superior,CO,80027,E,Public,0.0,2.0,0.0,Non-Networked,39.953798,-105.166116,11/10/2022,38523,2023-02-14 15:54:11 UTC,J1772,US,2.0,5422.0
ELEC,Charles Hotel - Harvard Square,1 Bennett St,Cambridge,MA,2138,E,Public,1.0,4.0,0.0,Non-Networked,42.372442,-71.122882,2/13/2023,38525,2023-11-16 19:26:22 UTC,J1772 NEMA515,US,5.0,7357.0
ELEC,Town of Dyer - Town Hall,1 Town Square,Dyer,IN,46311,E,Public,0.0,2.0,0.0,Non-Networked,41.492057,-87.522819,1/10/2023,38774,2023-02-14 15:54:11 UTC,J1772,US,2.0,1502.0
ELEC,City Hall Annex - Town of Normal,100 E Phoenix Ave,Normal,IL,61761,E,Public,0.0,2.0,0.0,Non-Networked,40.507796,-88.982897,10/11/2022,38855,2023-02-14 15:54:11 UTC,J1772,US,2.0,3477.0
ELEC,College Avenue Parking Deck,101 W Mulberry St,Normal,IL,61761,E,Public,0.0,3.0,0.0,Non-Networked,40.511172,-88.984985,10/11/2022,38856,2023-02-14 15:54:11 UTC,J1772,US,3.0,3477.0
ELEC,State of Illinois - Governor's Mansion,401-499 E Edwards St,Springfield,IL,62703,E,Private,0.0,1.0,0.0,Non-Networked,39.79628,-89.6504,11/4/2021,38857,2023-02-15 22:45:41 UTC,J1772,US,1.0,3477.0
ELEC,Duke Energy,1000 E Main St,Plainfield,IN,46168,E,Private,0.0,9.0,0.0,Non-Networked,39.70909,-86.3894,1/10/2023,38859,2023-02-14 15:54:11 UTC,J1772,US,9.0,1502.0
ELEC,3M,3M Center Dr,St. Paul,MN,55117,E,Private,42.0,2.0,0.0,Non-Networked,44.95121,-92.9952,3/8/2023,38887,2024-01-31 22:07:01 UTC,J1772 NEMA520,US,44.0,1993.0
ELEC,UWB CASCADIA CC NORTH LEVEL 3 N,18500 Campus Way NE,Bothell,WA,98011,E,Public,0.0,2.0,0.0,Chargepoint Network,47.761878,-122.191915,2/8/2024,38952,2024-02-08 00:27:43 UTC,J1772,US,2.0,5842.0
ELEC,CITY OF REDMOND CITY HALL DUAL,15670 NE 85th St,Redmond,WA,98052,E,Public,0.0,2.0,0.0,Chargepoint Network,47.679224,-122.12995,2/8/2024,38959,2024-02-08 00:20:32 UTC,J1772,US,2.0,5842.0
ELEC,CITY OF REDMOND MOC #1 PUBLIC,18080 NE 76th St,Redmond,WA,98052,E,Public,0.0,2.0,0.0,Chargepoint Network,47.672359,-122.099034,2/8/2024,38966,2024-02-08 00:20:32 UTC,J1772,US,2.0,5842.0
ELEC,WILLOWS LODGE WILLOWS #2,14580 NE 145th St,Woodinville,WA,98072,E,Public,0.0,2.0,0.0,Chargepoint Network,47.734211,-122.147041,2/8/2024,38976,2024-02-08 00:38:55 UTC,J1772,US,2.0,5842.0
ELEC,MGE PINNACLE HEALTH,5973 Executive Dr,Fitchburg,WI,53719,E,Public,0.0,1.0,0.0,Chargepoint Network,43.011411,-89.459112,2/8/2024,38978,2024-02-08 00:38:16 UTC,J1772,US,1.0,1423.0
ELEC,MGE WILLY ST W,6825 University Ave,Middleton,WI,53562,E,Public,0.0,1.0,0.0,Chargepoint Network,43.096636,-89.500008,2/8/2024,39006,2024-02-08 00:35:18 UTC,J1772,US,1.0,1423.0
ELEC,City of Raleigh - Municipal Building,285 W Hargett St,Raleigh,NC,27601,E,Public,0.0,2.0,0.0,Non-Networked,35.778416,-78.64347,1/10/2023,39016,2023-02-14 15:54:11 UTC,J1772,US,2.0,4192.0
ELEC,City of Raleigh - Downtown,215 W Cabarrus St,Raleigh,NC,27601,E,Public,0.0,1.0,0.0,Non-Networked,35.77435,-78.642287,1/10/2023,39017,2023-02-14 15:54:11 UTC,J1772,US,1.0,4192.0
ELEC,Missouri University of Science and Technology - E3 Commons,903 Collegiate Blvd,Rolla,MO,65401,E,Private,0.0,2.0,0.0,Non-Networked,37.958953,-91.779289,1/10/2022,39096,2023-02-15 22:45:41 UTC,J1772,US,2.0,2649.0
ELEC,Eversource Energy Park,780 N Commercial St,Manchester,NH,3101,E,Private,0.0,1.0,0.0,Non-Networked,42.999265,-71.467911,12/13/2022,39294,2023-02-15 22:45:41 UTC,J1772,US,1.0,566.0
ELEC,KEMET Corp,2835 Kemet Way,Simpsonville,SC,29681,E,Private,0.0,1.0,0.0,Non-Networked,34.749177,-82.279741,1/10/2022,39414,2023-02-15 22:45:41 UTC,J1772,US,1.0,1338.0
ELEC,Hotel Floyd,120 Wilson St,Floyd,VA,24091,E,Public,0.0,1.0,0.0,Non-Networked,36.910575,-80.31736,11/10/2022,39514,2023-02-14 15:54:11 UTC,J1772,US,1.0,4528.0
ELEC,Virginia Commonwealth University (VCU) - West Broad Street Parking Deck,1111 W Broad St,Richmond,VA,23284,E,Public,0.0,4.0,0.0,Chargepoint Network,37.551409,-77.45233,1/10/2023,39574,2023-02-14 15:54:11 UTC,J1772,US,4.0,4528.0
ELEC,Virginia Commonwealth University (VCU) - N-Deck Parking Deck,615 N 10th St,Richmond,VA,23298,E,Private,0.0,5.0,0.0,Chargepoint Network,37.543387,-77.42953,1/10/2023,39575,2023-02-14 15:54:11 UTC,J1772,US,5.0,4528.0
ELEC,McGavock Nissan - Amarillo,4700 S Soncy Rd,Amarillo,TX,79119,E,Public,0.0,2.0,0.0,Non-Networked,35.159354,-101.938937,6/9/2020,39709,2023-02-15 22:45:41 UTC,J1772,US,2.0,8804.0
ELEC,Shell - YESS! Convenience 4U,328 Rives Rd,Petersburg,VA,23805,E,Public,4.0,0.0,0.0,Non-Networked,37.175139,-77.352948,1/10/2023,39770,2023-02-14 15:54:11 UTC,NEMA520,US,4.0,4528.0
ELEC,Rairdon's Nissan - Auburn,713 35th St NE,Auburn,WA,98002,E,Private,0.0,1.0,0.0,Non-Networked,47.338754,-122.221114,6/9/2020,39776,2023-02-15 22:45:41 UTC,J1772,US,1.0,5842.0
ELEC,City of West Palm Beach - City Center Garage,401 Clematis St,West Palm Beach,FL,33401,E,Private,0.0,1.0,0.0,Non-Networked,26.713894,-80.05421,10/12/2021,39981,2023-02-15 22:45:41 UTC,J1772,US,1.0,9671.0
ELEC,Municipal Garage,200 N Holliday St,Baltimore,MD,21202,E,Public,1.0,2.0,0.0,Non-Networked,39.291785,-76.610539,11/10/2022,40012,2023-09-13 17:38:43 UTC,J1772 NEMA520,US,3.0,5008.0
ELEC,Community College of Baltimore County (CCBC),800 S Rolling Rd,Catonsville,MD,21228,E,Public,0.0,2.0,0.0,Non-Networked,39.256947,-76.730918,9/10/2021,40020,2023-08-23 15:19:56 UTC,J1772,US,2.0,5008.0
ELEC,Lawson Parking Ramp,10 W 6th St,St. Paul,MN,55102,E,Public,0.0,5.0,0.0,Non-Networked,44.946327,-93.095535,4/6/2022,40046,2023-02-14 15:54:11 UTC,J1772,US,5.0,1993.0
ELEC,Lower Town Parking Ramp,316 Jackson St,St. Paul,MN,55101,E,Private - Fleet customers only,0.0,1.0,0.0,Non-Networked,44.947042,-93.088226,4/6/2022,40047,2023-02-15 22:45:41 UTC,J1772,US,1.0,1993.0
ELEC,Currie Maintenance Facility,1200 Currie Ave N,Minneapolis,MN,55415,E,Private,0.0,1.0,0.0,Non-Networked,44.977961,-93.282508,4/6/2022,40053,2023-02-15 22:45:41 UTC,J1772,US,1.0,1993.0
ELEC,St. Paul Natural Resources Department,1100 N Hamline Ave,St. Paul,MN,55108,E,Private - Government only,1.0,1.0,0.0,Non-Networked,44.973838,-93.156808,1/10/2023,40056,2023-02-14 15:54:11 UTC,J1772 NEMA520,US,2.0,1993.0
ELEC,St. Paul Public Works Maintenance Garage,873 Dale St N,St. Paul,MN,55103,E,Private - Government only,1.0,1.0,0.0,Non-Networked,44.967593,-93.127742,1/10/2023,40057,2023-02-14 15:54:11 UTC,J1772 NEMA520,US,2.0,1993.0
ELEC,World Trade Center Parking Ramp,477 Cedar St,St. Paul,MN,55101,E,Public - Card key at all times,0.0,2.0,0.0,Non-Networked,44.948972,-93.0962,6/14/2022,40063,2023-02-14 15:54:11 UTC,J1772,US,2.0,1993.0
ELEC,International Brotherhood of Electrical Workers 569 - NECA Electrical Training Center,4675 Viewridge Ave,San Diego,CA,92123,E,Private,0.0,2.0,0.0,Non-Networked,32.823912,-117.12114,5/3/2023,40185,2024-01-31 22:07:01 UTC,J1772,US,2.0,49387.0
ELEC,James River Air Conditioning,1905 Westmoreland St,Richmond,VA,23230,E,Public,0.0,1.0,0.0,Non-Networked,37.578536,-77.48754,1/10/2022,40255,2022-02-10 19:42:29 UTC,J1772,US,1.0,4528.0
ELEC,NV ENERGY 6100 NEIL RD 4,6100 Neil Rd,Reno,NV,89511,E,Public,0.0,1.0,0.0,Chargepoint Network,39.467032,-119.779038,2/8/2024,40367,2024-02-08 00:39:14 UTC,J1772,US,1.0,2004.0
ELEC,PIE AE OTC 3FL PKGSTA3,505 Barton Springs Rd,Austin,TX,78704,E,Public,0.0,2.0,0.0,Chargepoint Network,30.256917,-97.749169,2/8/2024,40372,2024-02-08 00:35:31 UTC,J1772,US,2.0,8804.0
ELEC,AT&T,208 S Akard St,Dallas,TX,75201,E,Private,0.0,4.0,0.0,Non-Networked,32.779791,-96.7990454,1/10/2022,40376,2023-02-15 22:45:41 UTC,J1772,US,4.0,8804.0
ELEC,KEY CENTER KEY CENTER 6,601 108th Ave NE,Bellevue,WA,98004,E,Public,0.0,2.0,0.0,Chargepoint Network,47.616104,-122.19696,2/8/2024,40383,2024-02-08 00:49:21 UTC,J1772,US,2.0,5842.0
ELEC,KRC SKYLINE SKYLINE #1,10900 NE 4th St,Bellevue,WA,98004,E,Public,0.0,2.0,0.0,Chargepoint Network,47.61434,-122.194037,2/8/2024,40384,2024-02-08 00:42:33 UTC,J1772,US,2.0,5842.0
ELEC,MGE PRINCE CLUB E,1726 Eagan Rd,Madison,WI,53704,E,Public,0.0,2.0,0.0,Chargepoint Network,43.121878,-89.309902,2/8/2024,40389,2024-02-08 00:37:29 UTC,J1772,US,2.0,1423.0
ELEC,MGE MID LIB GP,7428 Terrace Ave,Middleton,WI,53562,E,Public,0.0,2.0,0.0,Chargepoint Network,43.094649,-89.50964,2/8/2024,40390,2024-02-08 00:15:14 UTC,J1772,US,2.0,1423.0
ELEC,CITY OF HOLLAND 127 E 8TH,127 E 8th St,Holland,MI,49423,E,Public,0.0,2.0,0.0,Chargepoint Network,42.790376,-86.101511,2/8/2024,40444,2024-02-08 00:40:12 UTC,J1772,US,2.0,3379.0
ELEC,Harper Corp,35 W Court St,Greenville,SC,29601,E,Private,0.0,1.0,0.0,Non-Networked,34.848783,-82.401211,6/12/2023,40482,2024-01-31 22:07:01 UTC,J1772,US,1.0,1338.0
ELEC,South Carolina Technology and Aviation Center,2 Exchange St,Greenville,SC,29605,E,Public - Credit card at all times,0.0,1.0,0.0,Non-Networked,34.756982,-82.383799,9/14/2022,40522,2023-02-14 15:54:11 UTC,J1772,US,1.0,1338.0
ELEC,Stone's Cove Kitbar,2403 Centreville Rd,Herndon,VA,20171,E,Public,0.0,1.0,0.0,Non-Networked,38.951695,-77.409238,11/9/2023,40565,2024-01-31 22:07:01 UTC,J1772,US,1.0,4528.0
ELEC,County of Greenville - County Square,301 University Ridge,Greenville,SC,29601,E,Public,0.0,2.0,0.0,Non-Networked,34.840912,-82.400037,6/12/2023,40570,2024-01-31 22:07:01 UTC,J1772,US,2.0,1338.0
ELEC,Furman University - Admissions Building,3300 Poinsett Hwy,Greenville,SC,29613,E,Public,0.0,1.0,0.0,Non-Networked,34.926241,-82.433164,1/10/2022,40571,2022-04-28 20:01:31 UTC,J1772,US,1.0,1338.0
ELEC,Jupiter Town Hall Complex,210 Military Trail,Jupiter,FL,33458,E,Public,0.0,2.0,0.0,Non-Networked,26.9322,-80.1027,10/11/2022,40594,2023-02-14 15:54:11 UTC,J1772,US,2.0,9671.0
ELEC,City of Auburn Hills - Log Cabin Streetside Parking,3388 Auburn Rd,Auburn Hills,MI,48326,E,Public,0.0,2.0,0.0,Non-Networked,42.6336,-83.220931,6/12/2023,40596,2024-01-31 22:07:01 UTC,J1772,US,2.0,3379.0
ELEC,MGM Casino - Public Parking Structure,1777 3rd St,Detroit,MI,48226,E,Public,0.0,24.0,0.0,Non-Networked,42.33476,-83.0608,2/13/2023,40603,2023-02-14 15:54:11 UTC,J1772,US,24.0,3379.0
ELEC,Village of Rochester Hills,176 N Adams Rd,Rochester Hills,MI,48309,E,Public,0.0,1.0,0.0,Non-Networked,42.682914,-83.193236,10/12/2021,40609,2023-07-16 17:53:40 UTC,J1772,US,1.0,3379.0
ELEC,City of Saline - City Parking Lot #2,101 E Henry St,Saline,MI,48176,E,Public,0.0,1.0,0.0,Non-Networked,42.166498,-83.780162,6/12/2023,40610,2024-01-31 22:07:01 UTC,J1772,US,1.0,3379.0
ELEC,Cuyahoga Community College - Advanced Automotive Technology Center,11000 Pleasant Valley Rd,Parma,OH,44130,E,Public,0.0,2.0,0.0,Non-Networked,41.36684,-81.7638,7/11/2023,40613,2024-01-31 22:07:01 UTC,J1772,US,2.0,3603.0
ELEC,Annapolis Friends Meeting,351 Dubois Ave,Annapolis,MD,21401,E,Public,4.0,2.0,0.0,Non-Networked,39.001676,-76.525253,9/10/2021,40689,2022-04-28 20:01:31 UTC,J1772 NEMA520,US,6.0,5008.0
ELEC,Quigley Chevrolet,326 Main St,Bally,PA,19503,E,Private,0.0,2.0,0.0,Non-Networked,40.397876,-75.588988,8/10/2022,40697,2023-02-15 22:45:41 UTC,J1772,US,2.0,4299.0
ELEC,Marriott Hotel - Underground Deck,1 E Lenoir St,Raleigh,NC,27601,E,Public,0.0,2.0,0.0,Non-Networked,35.772881,-78.638502,1/10/2023,40745,2023-02-14 15:54:11 UTC,J1772,US,2.0,4192.0
ELEC,City of Raleigh - Performing Arts Center Deck,128 W South St,Raleigh,NC,27601,E,Public,0.0,1.0,0.0,Non-Networked,35.772619,-78.641492,1/10/2023,40747,2023-02-14 15:54:11 UTC,J1772,US,1.0,4192.0
ELEC,City of Raleigh - Wilmington Station Deck,117 S Wilmington St,Raleigh,NC,27601,E,Public,1.0,1.0,0.0,Non-Networked,35.77937,-78.638203,1/10/2023,40751,2023-02-14 15:54:11 UTC,J1772 NEMA520,US,2.0,4192.0
ELEC,Southern Oregon University - Lot 8,481 Stadium St,Ashland,OR,97520,E,Public,2.0,3.0,0.0,Non-Networked,42.187149,-122.689496,4/6/2022,40752,2023-02-14 15:54:11 UTC,J1772 NEMA520,US,5.0,3153.0
